"http://dbpedia.org/resource/M%C3%BCmtaz_Soysal","Mumtaz Soysal"
"http://dbpedia.org/resource/Violet_Berlin","Violet Berlin"
"http://dbpedia.org/resource/Ertu%C4%9Frul_Sa%C4%9Flam","Ertuğrul Sağlam"
"http://dbpedia.org/resource/Ertu%C4%9Frul_Sa%C4%9Flam","Ertugrul Saglam"
"http://dbpedia.org/resource/Mehmet_Eren_Boyraz","Mehmet Eren Boyraz"
"http://dbpedia.org/resource/Onur_Karakabak","Onur Karakabak"
"http://dbpedia.org/resource/Yal%C3%A7%C4%B1n_K%C3%BC%C3%A7%C3%BCk","Yalcin Kucuk"
"http://dbpedia.org/resource/%C4%B0smail_K%C3%B6yba%C5%9F%C4%B1","Ismail Koybasi"
"http://dbpedia.org/resource/%C4%B0smail_K%C3%B6yba%C5%9F%C4%B1","İsmail Köybaşı"
"http://dbpedia.org/resource/Eray_%C4%B0%C5%9Fcan","Eray İşcan"
"http://dbpedia.org/resource/Eray_%C4%B0%C5%9Fcan","Eray Işcan"
"http://dbpedia.org/resource/U%C4%9Fur_Kavuk","Uğur Kavuk"
"http://dbpedia.org/resource/%C3%96zg%C3%BCr_%C3%96zata","Özgür Özata"
"http://dbpedia.org/resource/%C3%96zg%C3%BCr_%C3%96zata","Ozgur Ozata"
"http://dbpedia.org/resource/Bar%C4%B1%C5%9F_Akarsu","Baris Akarsu"
"http://dbpedia.org/resource/Bar%C4%B1%C5%9F_Akarsu","Barış Akarsu"
"http://dbpedia.org/resource/Orhan_%C5%9Eam","Orhan Şam"
"http://dbpedia.org/resource/Orhan_%C5%9Eam","Orhan Sam"
"http://dbpedia.org/resource/Kemal_Kayhan","Kemal Kayhan"
"http://dbpedia.org/resource/Erden_%C3%87evikel","Erden Cevikel"
"http://dbpedia.org/resource/Erden_%C3%87evikel","Erden Çevikel"
"http://dbpedia.org/resource/Erden_%C3%87evikel","Rifat Erden Çevikel"
"http://dbpedia.org/resource/Erol_Ozensoy","Erol Ozensoy"
"http://dbpedia.org/resource/Erol_Ozensoy","Erol Özensoy"
"http://dbpedia.org/resource/Kerem_G%C3%B6nl%C3%BCm","Kerem Gönlüm"
"http://dbpedia.org/resource/Kerem_G%C3%B6nl%C3%BCm","Kerem Gonlum"
"http://dbpedia.org/resource/Mehmet_%C3%87o%C4%9Fum","Mehmet Çoğum"
"http://dbpedia.org/resource/Mehmet_%C3%87o%C4%9Fum","Mehmet Cogum"
"http://dbpedia.org/resource/Simge_Tertemiz","Simge Tertemiz"
"http://dbpedia.org/resource/Erg%C3%BCn_Penbe","Ergün Penbe"
"http://dbpedia.org/resource/Erg%C3%BCn_Penbe","Ergun Penbe"
"http://dbpedia.org/resource/Sel%C3%A7uk_%C4%B0nan","Selcuk Inan"
"http://dbpedia.org/resource/Sel%C3%A7uk_%C4%B0nan","Selçuk İnan"
"http://dbpedia.org/resource/Yasin_%C3%96zdenak","Yasin Özdenak"
"http://dbpedia.org/resource/Yasin_%C3%96zdenak","Yasin Ozdenak"
"http://dbpedia.org/resource/Zeliha_%C5%9Eim%C5%9Fek","Zeliha Şimşek"
"http://dbpedia.org/resource/Zeliha_%C5%9Eim%C5%9Fek","Zeliha Simsek"
"http://dbpedia.org/resource/Hikmet_Bil%C3%A2","Hikmet Bila"
"http://dbpedia.org/resource/Hikmet_Bil%C3%A2","Hikmet Bilâ"
"http://dbpedia.org/resource/%C3%87orlulu_Ali_Pasha","Çorlulu Ali"
"http://dbpedia.org/resource/Ceyhun_Yazar","Ceyhun Yazar"
"http://dbpedia.org/resource/Enver_Cenk_%C5%9Eahin","Enver Cenk Şahin"
"http://dbpedia.org/resource/S%C3%BCreyya_Ciliv","Süreyya Ciliv"
"http://dbpedia.org/resource/S%C3%BCreyya_Ciliv","Sureyya Ciliv"
"http://dbpedia.org/resource/Atilla_%C3%96zmen","Atilla Özmen"
"http://dbpedia.org/resource/Atilla_%C3%96zmen","Atilla Ozmen"
"http://dbpedia.org/resource/Muhtar_Kent","Muhtar Kent"
"http://dbpedia.org/resource/Emel_T%C3%BCrky%C4%B1lmaz","Emel Türkyılmaz"
"http://dbpedia.org/resource/Or%C3%A7un_Karao%C4%9Flano%C4%9Flu","Orçun Tolga Karaoğlanoğlu"
"http://dbpedia.org/resource/Or%C3%A7un_Karao%C4%9Flano%C4%9Flu","Orçun Karaoğlanoğlu"
"http://dbpedia.org/resource/Or%C3%A7un_Karao%C4%9Flano%C4%9Flu","Orcun Karaoglanoglu"
"http://dbpedia.org/resource/Koray_Karag%C3%B6zo%C4%9Flu","Koray Karagözoğlu"
"http://dbpedia.org/resource/Koray_Karag%C3%B6zo%C4%9Flu","Koray Karagozoglu"
"http://dbpedia.org/resource/Olcan_Ad%C4%B1n","Olcan Adın"
"http://dbpedia.org/resource/Olcan_Ad%C4%B1n","Olcan Adin"
"http://dbpedia.org/resource/Tamer_Yi%C4%9Fit","Tamer Yigit"
"http://dbpedia.org/resource/Tamer_Yi%C4%9Fit","Tamer Yiğit"
"http://dbpedia.org/resource/Tuna_Akt%C3%BCrk","Tuna Aktürk"
"http://dbpedia.org/resource/%C3%96zg%C3%BCr_Bayer","Özgür Bayer"
"http://dbpedia.org/resource/Yunus_%C4%B0%C3%A7uz","Yunus İçuz"
"http://dbpedia.org/resource/Yunus_%C4%B0%C3%A7uz","Yunus Icuz"
"http://dbpedia.org/resource/Fikret_Hakan","Fikret Hakan"
